course_code,course_title,section,grades_count,avg_gpa,std_dev,median_gpa,pct_A,pct_B,pct_C,pct_D,pct_F,pct_P,pct_I,pct_AU,pct_W_AW,letters_count,term,faculty
CHME 305L,Chemical Engineering,4Lb,10,3.67,0.00,3.67,100,0,0,0,0,0,0,0,0,10,SP2024,Ainur Zhanbassynova
CHME 352,Research Practice,1L,41,3.69,0.63,3.67,90,7,0,0,2,0,0,0,0,41,SP2024,"Zhumabay Bakenov, Aishuak Konarov"
CHME 402,Materials Chemistry,1L,42,3.14,0.73,3.33,36,50,12,0,2,0,0,0,0,42,SP2024,Aishuak Konarov
CHME 403,Chemical Process Control and,1L,42,2.13,1.19,2.17,19,24,17,31,10,0,0,0,0,42,SP2024,Dhawal Shah
CHME 421,Tissue Engineering,1L,34,2.80,0.85,3.00,15,56,24,3,3,0,0,0,0,34,SP2024,Cevat Erisken
CHME 454,Transport Phenomena and,1L,19,2.74,0.58,3.00,11,53,37,0,0,0,0,0,0,19,SP2024,Sergey Spotar
CHME 461,Powder technology,1L,25,2.85,0.90,3.00,20,48,24,4,4,0,0,0,0,25,SP2024,Boris Golman
CEE 202,Environmental Engineering,1L,68,2.73,0.57,2.67,6,62,28,4,0,0,0,0,0,68,SP2024,Yelyzaveta Arkhangelsky
CEE 203,Structural Analysis,1L,76,2.18,1.21,2.33,20,18,31,20,10,0,1,0,0,77,SP2024,Elnara Kussinova
CEE 301,Structural Design ? Steel,1L,71,1.83,1.01,2.00,1,30,33,19,14,0,1,0,1,73,SP2024,Dichuan Zhang
CEE 303,Geotechnical Design,1L,64,2.61,0.83,2.67,14,43,34,5,3,0,0,0,2,65,SP2024,Sung Moon
CEE 305,Hydraulics and Hydrology,1L,62,2.93,0.81,3.00,19,60,14,2,3,0,0,0,2,63,SP2024,Ferhat Karaca
CEE 400,Transportation Engineering,1L,57,3.75,0.62,4.00,86,9,2,0,2,0,0,0,2,58,SP2024,Myunghoon Ko
CEE 454,Foundation Engineering,1L,36,3.45,0.83,3.67,51,36,0,3,3,0,0,3,5,39,SP2024,Alfrendo Satyanaga
CEE 455,Solid and Hazardous Waste,1L,36,2.76,0.83,3.00,11,50,26,5,3,0,0,3,3,38,SP2024,Mert Guney
CEE 457,Air Quality Management,1L,40,3.33,0.82,3.67,56,32,5,2,2,0,0,0,2,41,SP2024,Ferhat Karaca
CEE 458,Modern Information Technology in,1L,35,2.90,0.28,3.00,0,94,6,0,0,0,0,0,0,35,SP2024,Md Hossain
CEE 463,Individual Research Project in Civil &,1L,30,3.55,0.83,3.67,75,9,6,0,3,0,0,0,6,32,SP2024,"Jong Kim, Bakhyt Aubakirova"
CEE 466,Introduction to Finite Element Methods,1L,17,2.73,1.00,2.67,24,53,12,6,6,0,0,0,0,17,SP2024,Dichuan Zhang
CEE 468,Structural Design ? Concrete II,1L,21,2.62,0.86,2.67,11,30,30,7,0,0,0,22,0,27,SP2024,Shazim Memon
ELCE 201L,Circuit Theory Laboratory,1Lb,11,3.33,1.13,3.67,67,17,0,0,8,0,0,0,8,12,SP2024,Shyngys Salakchinov
ELCE 201L,Circuit Theory Laboratory,2Lb,12,3.11,0.43,3.00,31,62,0,0,0,0,0,0,8,13,SP2024,Shyngys Salakchinov
ELCE 201L,Circuit Theory Laboratory,3Lb,14,3.81,0.21,3.83,93,7,0,0,0,0,0,0,0,14,SP2024,Gulsim Kulsharova
ELCE 201L,Circuit Theory Laboratory,4Lb,8,3.75,0.24,3.67,88,13,0,0,0,0,0,0,0,8,SP2024,Gulsim Kulsharova
ELCE 201,Circuit Theory,1L,48,2.96,0.93,3.00,31,49,12,0,6,0,0,0,2,49,SP2024,Galymzhan Nauryzbayev
ELCE 202L,Digital Logic Design,1Lb,16,3.94,0.18,4.00,94,6,0,0,0,0,0,0,0,16,SP2024,Nursultan Kabylkas
ELCE 202L,Digital Logic Design,2Lb,15,3.89,0.35,4.00,93,7,0,0,0,0,0,0,0,15,SP2024,Mehdi Shafiee
ELCE 202L,Digital Logic Design,3Lb,16,3.81,0.60,4.00,78,6,6,0,0,0,0,0,11,18,SP2024,Mehdi Shafiee
ELCE 202,Digital Logic Design,1L,48,3.57,0.76,3.83,74,16,6,0,2,0,0,0,2,49,SP2024,Akhan Almagambetov
ELCE 204L,Solid State Devices,1Lb,2,3.33,0.00,3.33,0,100,0,0,0,0,0,0,0,2,SP2024,Annie Ng
ELCE 300L,Microprocessor Systems,1Lb,14,3.33,0.26,3.33,27,67,0,0,0,0,7,0,0,15,SP2024,Shyngys Salakchinov
ELCE 300L,Microprocessor Systems,2Lb,14,3.19,0.82,3.50,47,20,27,0,0,0,0,0,7,15,SP2024,Shyngys Salakchinov
ELCE 300,Microprocessor Systems,1L,34,2.51,1.19,2.67,26,29,26,9,9,0,0,0,3,35,SP2024,Refik Kizilirmak
ELCE 302,Electric Machines,1L,15,2.87,0.57,3.00,13,60,27,0,0,0,0,0,0,15,SP2024,Prashant Jamwal
ELCE 303L,Power System Analysis,1Lb,25,3.76,0.59,4.00,88,8,0,4,0,0,0,0,0,25,SP2024,Mehdi Bagheri
ELCE 303,Power System Analysis,1L,20,2.63,0.71,2.67,10,43,38,5,0,0,0,0,5,21,SP2024,Mehdi Bagheri
ELCE 305,Data Structures and,1L,28,2.37,1.08,2.67,10,39,19,16,7,0,0,3,7,31,SP2024,"Ainur Rakhymbay, Aresh Dadlani"
ELCE 306L,Linear Control Theory Lab,1Lb,10,3.60,0.66,4.00,70,20,10,0,0,0,0,0,0,10,SP2024,Mehdi Shafiee
ELCE 307L,Digital Signal Processing,1Lb,9,3.78,0.24,3.67,89,11,0,0,0,0,0,0,0,9,SP2024,Muhammad Akhtar
ELCE 308L,Communication Systems,1Lb,30,3.61,0.80,3.83,83,10,3,0,3,0,0,0,0,30,SP2024,Refik Kizilirmak
ELCE 308,Communication Systems,1L,26,3.05,0.82,3.17,37,37,19,0,4,0,0,0,4,27,SP2024,Refik Kizilirmak
ELCE 311,Interdisciplinary Design,1L,30,3.59,0.75,3.67,74,19,0,0,3,0,0,0,3,31,SP2024,Sultangali Arzykulov
ELCE 350,Electromagnetics I,1L,21,2.82,0.80,3.00,19,38,43,0,0,0,0,0,0,21,SP2024,Carlo Molardi
ELCE 403,Introduction to Adaptive,1L,7,2.95,1.31,3.33,29,57,0,0,14,0,0,0,0,7,SP2024,Muhammad Akhtar
ELCE 455,Machine Learning with,1L,25,2.88,0.97,2.67,30,33,26,0,4,0,0,4,4,27,SP2024,Amin Zollanvari
ELCE 458,Numerical Optimization,1L,13,3.51,0.38,3.67,62,39,0,0,0,0,0,0,0,13,SP2024,"Ainur Rakhymbay, Aresh Dadlani"
ELCE 459,Design of Application,1L,16,3.23,0.62,3.17,44,44,13,0,0,0,0,0,0,16,SP2024,Mohammad Hashmi
ELCE 461,Industrial Automation,1L,2,3.00,0.47,3.00,0,100,0,0,0,0,0,0,0,2,SP2024,Mehdi Shafiee
ELCE 468,Robots For Rehabilitation,1L,31,3.22,0.59,3.33,42,39,19,0,0,0,0,0,0,31,SP2024,Prashant Jamwal
ELCE 469,Microfluidics,1L,4,2.83,0.88,2.67,25,25,50,0,0,0,0,0,0,4,SP2024,Gulsim Kulsharova
ELCE 470,Optical Communications,1L,19,2.98,0.77,3.33,32,37,32,0,0,0,0,0,0,19,SP2024,Carlo Molardi
ELCE 486,Photonics for Engineering,1L,20,3.43,0.54,3.50,50,45,5,0,0,0,0,0,0,20,SP2024,Daniele Tosi
ENG 101,Programming for Engineers,1L,46,3.22,0.78,3.33,46,29,21,0,0,0,0,0,4,48,SP2024,Sultangali Arzykulov
ENG 102,Engineering Materials I,1L,55,2.24,0.63,2.33,0,37,51,7,2,0,0,0,4,57,SP2024,Chang Shon
ENG 102,Engineering Materials I,3L,77,2.57,0.68,2.67,8,50,36,4,1,0,0,0,1,78,SP2024,"Asma Perveen, Dulat Karim"
ENG 103,Engineering Materials II,1L,43,2.97,0.69,3.00,18,50,27,2,0,0,0,2,0,44,SP2024,"Annie Ng, Nurxat Nuraje"
ENG 103,Engineering Materials II,2L,51,2.69,0.95,3.00,18,41,33,2,6,0,0,0,0,51,SP2024,"Annie Ng, Nurxat Nuraje"
ENG 201,Applied Probability and Statistics,1L,41,2.80,0.62,3.00,15,51,34,0,0,0,0,0,0,41,SP2024,Aishuak Konarov
ENG 201,Applied Probability and Statistics,2L,63,2.61,0.85,2.67,19,38,29,14,0,0,0,0,0,63,SP2024,Elnara Kussinova
ENG 201,Applied Probability and Statistics,3L,64,3.49,0.77,3.67,70,25,2,0,3,0,0,0,0,64,SP2024,Yerkin Abdildin
ENG 201,Applied Probability and Statistics,4L,24,3.08,0.63,3.00,32,44,20,0,0,0,0,0,4,25,SP2024,Behrouz Maham
ENG 201,Applied Probability and Statistics,5L,30,3.16,0.52,3.00,27,60,13,0,0,0,0,0,0,30,SP2024,Behrouz Maham
ENG 202,Numerical Methods in,1L,47,2.72,0.96,2.67,26,38,23,13,0,0,0,0,0,47,SP2024,Md. Hazrat Ali
ENG 202,Numerical Methods in,2L,64,2.84,0.60,3.00,9,68,20,0,2,0,0,0,2,65,SP2024,Abid Nadeem
ENG 202,Numerical Methods in,3L,43,2.64,0.87,2.67,11,57,14,16,0,0,0,0,2,44,SP2024,Boris Golman
ENG 400,Capstone Project,1L,42,3.56,0.64,3.67,62,36,0,0,2,0,0,0,0,42,SP2024,Dhawal Shah
ENG 400,Capstone Project,2L,62,3.63,0.43,3.67,68,29,2,0,0,0,2,0,0,63,SP2024,Galymzhan Nauryzbayev
ENG 400,Capstone Project,3L,52,2.95,0.66,3.00,30,30,38,0,0,0,0,0,2,53,SP2024,Konstantinos Kostas
ENG 400,Capstone Project,4L,56,3.49,0.29,3.33,46,53,0,0,0,0,0,0,2,57,SP2024,Woojin Lee
MAE 205,Material and Manufacturing I,1L,52,2.25,0.92,2.33,4,42,39,8,8,0,0,0,0,52,SP2024,Didier Talamona
MAE 206,Engineering Dynamics I,1L,58,2.03,0.95,2.00,7,24,40,22,7,0,0,0,0,58,SP2024,Md. Hazrat Ali
MAE 302,Machine Elements Design,1L,60,1.79,0.90,1.67,3,17,42,30,8,0,0,0,0,60,SP2024,Sherif Gouda
MAE 305,Fluid Mechanics II,1L,30,2.40,0.70,2.33,3,43,47,7,0,0,0,0,0,30,SP2024,Sergey Spotar
MAE 306,Computer Aided Engineering,1L,61,3.16,1.04,3.67,56,23,12,7,3,0,0,0,0,61,SP2024,Konstantinos Kostas
MAE 350,Structural Mechanics II,1L,27,2.41,1.03,2.67,19,33,30,11,7,0,0,0,0,27,SP2024,Didier Talamona
MAE 351,Vehicle Propulsion Systems,1L,36,3.48,0.40,3.33,47,50,3,0,0,0,0,0,0,36,SP2024,Desmond Adair
MAE 451,Unmanned Aerial Vehicle Design,1L,18,3.54,0.41,3.50,50,50,0,0,0,0,0,0,0,18,SP2024,"Altay Zhakatayev, Basman Elhadidi"
MAE 454,Aerodynamics,1L,35,2.57,0.72,2.67,11,46,40,3,0,0,0,0,0,35,SP2024,Basman Elhadidi
MAE 456,Materials and Manufacturing II,1L,22,2.56,1.00,2.50,26,22,39,4,4,0,0,0,4,23,SP2024,Asma Perveen
MAE 457,Feasibility Analysis of Clean,1L,37,3.26,0.64,3.67,51,30,19,0,0,0,0,0,0,37,SP2024,Yerbol Sarbassov
MAE 460,Advanced Topics in,1L,23,3.16,0.80,3.33,33,54,4,0,4,0,0,0,4,24,SP2024,Yong Zhao
MAE 463,Micro-Electro-Mechanical,1L,26,2.58,0.81,2.83,11,48,22,15,0,0,0,0,4,27,SP2024,Gulnur Kalimuldina
MAE 464,Mechanics of Soft Materials,1L,20,2.48,1.07,2.67,10,43,33,0,10,0,0,0,5,21,SP2024,Gulnur Kalimuldina
MAE 465,Introduction to Maintenance,1L,33,2.80,0.97,3.00,21,49,18,9,3,0,0,0,0,33,SP2024,Altay Zhakatayev
CSCI 111,Web Programming and Problem,1L,46,3.04,0.93,3.33,44,30,22,2,2,0,0,0,0,46,SP2024,Marat Isteleyev
CSCI 111,Web Programming and Problem,2L,45,2.96,1.20,3.33,44,36,4,7,9,0,0,0,0,45,SP2024,Talgat Manglayev
CSCI 115,Programming Fundamentals,1L,84,3.03,0.73,3.00,27,51,19,1,1,0,0,0,1,85,SP2024,Minho Lee
CSCI 115,Programming Fundamentals,2L,84,2.95,0.79,3.00,29,47,19,2,1,0,0,0,1,85,SP2024,Sain Saginbekov
CSCI 115,Programming Fundamentals,3L,83,2.66,0.91,2.67,20,40,26,11,1,0,0,0,2,85,SP2024,Adai Shomanov
CSCI 151,Programming for Scientists and,1L,66,2.66,1.09,3.00,15,55,15,3,10,0,0,0,2,67,SP2024,Hashim Ali
CSCI 151,Programming for Scientists and,2L,64,2.76,0.95,3.00,23,38,22,9,1,0,0,0,7,69,SP2024,Nursultan Kabylkas
CSCI 152,Performance and Data Structures,1L,69,2.50,0.87,2.67,4,54,31,1,7,0,0,0,3,71,SP2024,Jean Marie Guillaume Gerard de Nivelle
CSCI 152,Performance and Data Structures,2L,82,2.69,0.68,2.83,6,61,29,0,2,0,0,0,2,84,SP2024,Ben Tyler
CSCI 152,Performance and Data Structures,3L,50,2.55,0.84,2.67,6,49,31,0,6,0,0,0,9,55,SP2024,Nursultan Kabylkas
CSCI 152,Performance and Data Structures,4L,44,2.76,0.96,3.00,14,57,23,0,7,0,0,0,0,44,SP2024,Anh Tu Nguyen
CSCI 245,System Analysis and Design,1L,98,3.68,0.31,3.67,77,24,0,0,0,0,0,0,0,98,SP2024,Askar Boranbayev
CSCI 262,Software Project Management,1L,88,3.56,0.33,3.67,58,42,0,0,0,0,0,0,0,88,SP2024,Askar Boranbayev
CSCI 270,Algorithms,1L,87,2.58,1.12,3.00,24,38,21,12,6,0,0,0,0,87,SP2024,Meiram Murzabulatov
CSCI 270,Algorithms,2L,102,2.65,0.98,3.00,23,39,20,14,2,0,0,0,2,104,SP2024,Adnan Yazici
CSCI 270,Algorithms,3L,69,2.77,1.02,3.00,29,36,23,9,3,0,0,0,1,70,SP2024,Muhammed Demirci
CSCI 272,Formal Languages,1L,67,1.93,0.91,2.00,4,21,40,27,7,0,0,0,2,68,SP2024,Jean Marie Guillaume Gerard de Nivelle
CSCI 272,Formal Languages,2L,119,2.05,0.96,2.00,8,21,45,18,8,0,0,0,1,120,SP2024,Ben Tyler
CSCI 272,Formal Languages,3L,67,1.75,0.94,2.00,0,24,42,19,15,0,0,0,0,67,SP2024,Aigerim Yessenbayeva
CSCI 281,Human-Computer Interaction,1L,23,1.52,1.00,1.67,0,19,27,27,15,0,4,0,8,26,SP2024,Antonio Cerone
CSCI 307,Research Methods,1L,140,2.89,0.73,3.00,17,57,21,4,1,0,0,0,1,141,SP2024,Michael Lewis
CSCI 307,Research Methods,2L,115,2.53,0.98,2.67,11,46,29,4,8,0,2,0,1,118,SP2024,"Michael Lewis, Saida Mussakhojayeva"
CSCI 325,Introduction to Parallel Systems,1L,6,3.33,0.56,3.67,57,14,14,0,0,0,0,0,14,7,SP2024,Talgat Manglayev
CSCI 332,Operating Systems,1L,100,1.94,1.13,2.00,8,27,31,19,15,0,0,0,1,101,SP2024,Dimitrios Zormpas
CSCI 332,Operating Systems,2L,111,1.88,1.15,2.00,9,21,38,14,18,0,0,0,1,112,SP2024,Jurn Gyu Park
CSCI 332,Operating Systems,3L,61,1.89,1.04,2.00,2,30,30,24,11,0,0,0,3,63,SP2024,Latif Zohaib
CSCI 333,Computer Networks,1L,92,2.31,0.98,2.33,12,36,34,9,7,0,0,0,2,94,SP2024,Sain Saginbekov
CSCI 333,Computer Networks,2L,92,2.24,1.00,2.33,6,37,34,12,8,0,0,0,3,95,SP2024,Latif Zohaib
CSCI 333,Computer Networks,3L,77,1.96,0.95,2.00,2,28,32,24,7,0,0,0,6,82,SP2024,Dimitrios Zormpas
CSCI 363,Software Testing and Quality,1L,35,3.15,0.61,3.33,32,49,14,0,0,0,0,0,5,37,SP2024,Tansel Dokeroglu
CSCI 371,Algorithmic Problem Solving,1L,31,3.13,0.56,3.00,24,49,11,0,0,0,0,0,16,37,SP2024,"Muhammed Demirci, Meiram Murzabulatov"
CSCI 393,Introduction to Natural,1L,44,2.96,0.83,3.17,28,50,9,7,2,0,2,0,2,46,SP2024,Pavel Braslavskii
CSCI 409,Senior Project II,1L,211,3.85,0.37,4.00,88,10,1,1,0,0,0,0,1,212,SP2024,"Enver Ever, Hashim Ali"
CSCI 409,Senior Project II,2L,4,4.00,0.00,4.00,100,0,0,0,0,0,0,0,0,4,SP2024,"Enver Ever, Hashim Ali"
CSCI 447,Machine Learning: Theory and,1L,47,3.53,0.35,3.67,55,41,0,0,0,0,0,2,2,49,SP2024,Siamac Fazli
CSCI 462,Open Source Software,1L,8,1.50,1.41,2.00,8,0,33,0,25,0,0,0,33,12,SP2024,Antonio Cerone
CSCI 490,Brain Computer Interface,1L,21,3.10,0.70,3.00,32,36,16,0,0,0,0,4,12,25,SP2024,Siamac Fazli
CSCI 496,Generative Artificial Intelligence,1L,22,3.17,0.92,3.33,36,46,14,0,5,0,0,0,0,22,SP2024,Minho Lee
ROBT 202,System Dynamics and Modeling,1L,17,2.84,0.99,3.00,32,37,16,0,5,0,0,0,11,19,SP2024,Matteo Rubagotti
ROBT 204,Electrical and Electronic Circuits,1L,21,2.68,0.90,2.67,18,50,23,0,5,0,0,0,5,22,SP2024,Ton Duc Do
ROBT 206,Microcontrollers with Lab,1L,77,2.65,0.81,2.67,18,40,31,8,0,0,0,0,4,80,SP2024,Berdakh Abibullaev
ROBT 206,Microcontrollers with Lab,2L,76,2.72,1.01,3.00,26,42,21,7,4,0,0,0,0,76,SP2024,Berdakh Abibullaev
ROBT 206,Microcontrollers with Lab,3L,97,2.88,0.86,3.00,26,47,18,5,2,0,0,0,2,99,SP2024,Tohid Alizadeh
ROBT 304,Electromechanical Systems with,1L,23,3.12,1.01,3.67,52,26,13,4,4,0,0,0,0,23,SP2024,Aibek Niyetkaliyev
ROBT 307,Power Electronics,1L,21,2.73,0.96,2.67,26,30,30,0,4,0,0,0,9,23,SP2024,Ton Duc Do
ROBT 312,Robotics I: Kinematics and,1L,28,2.61,0.97,2.83,14,50,25,4,7,0,0,0,0,28,SP2024,Michele Folgheraiter
ROBT 391,Research methods,1L,24,3.28,0.81,3.33,42,54,0,0,4,0,0,0,0,24,SP2024,Anara Sandygulova
ROBT 402,Robotic/Mechatronic System,1L,17,2.96,0.95,3.33,29,47,18,0,6,0,0,0,0,17,SP2024,Azamat Yeshmukhametov
ROBT 491,Capstone Project I,1L,18,3.39,0.90,3.50,50,44,0,0,6,0,0,0,0,18,SP2024,Anara Sandygulova
NUR 103L,Lab,1L,8,3.17,0.25,3.33,0,100,0,0,0,0,0,0,0,8,FA2023,"Paolo Colet, Nancy Stitt, Joseph Almazan, Jonas Cruz, Syed Hani Hassan Abidi"
NUR 112,Nursing,1L,9,3.37,0.48,3.67,56,44,0,0,0,0,0,0,0,9,FA2023,"Paolo Colet, Nancy Stitt"
NUR 201,Nursing Care,1L,5,3.47,0.38,3.33,40,60,0,0,0,0,0,0,0,5,FA2023,"Nancy Stitt, Ejercito Balay-Odao"
NUR 203,Pharmacology and Therapeutics,1L,5,3.40,0.44,3.33,40,60,0,0,0,0,0,0,0,5,FA2023,"Nancy Stitt, Vladimir Surov, Ejercito Balay-Odao"
NUR 204,Clinical Practice,1L,5,4.00,0.00,4.00,100,0,0,0,0,0,0,0,0,5,FA2023,Nancy Stitt
NUR 205,Practitioner,1L,12,3.39,0.60,3.50,50,42,8,0,0,0,0,0,0,12,FA2023,"Nancy Stitt, Faye Foster"
NUR 211,I,1L,5,3.33,0.24,3.33,20,80,0,0,0,0,0,0,0,5,FA2023,"Paolo Colet, Nancy Stitt, Joseph Almazan"
NUR 221,Evidence-Based Practice,1L,12,2.94,0.56,3.00,8,75,17,0,0,0,0,0,0,12,FA2023,"Nancy Stitt, Jonas Cruz"
NUR 301,Nutrition for Clinical Practice,1L,25,3.88,0.19,4.00,89,4,0,0,0,0,0,0,7,27,FA2023,Nancy Stitt
NUR 302,Lifespan,1L,25,3.82,0.17,3.67,93,0,0,0,0,0,0,0,7,27,FA2023,"Nancy Stitt, Ainetta Nurmagambetova, Ruslan Bilal, Joseph Almazan"
NUR 303,Nursing Care of Older Adults,1L,25,3.71,0.18,3.67,85,7,0,0,0,0,0,0,7,27,FA2023,"Nancy Stitt, Joseph Almazan"
NUR 304,for Evidence Based Practice,1L,25,3.16,0.56,3.33,33,41,19,0,0,0,0,0,7,27,FA2023,"Nancy Stitt, Arnur Gusmanov"
NUR 311C,Obstetric Nursing + Clinical,1L,12,3.36,0.27,3.33,33,67,0,0,0,0,0,0,0,12,FA2023,"Paolo Colet, Nancy Stitt, Joseph Almazan"
NUR 312C,Care of Children and Families,1L,12,3.44,0.26,3.33,33,67,0,0,0,0,0,0,0,12,FA2023,"Paolo Colet, Nancy Stitt, Ruslan Bilal, Joseph Almazan"
NUR 401,Practice for Teaching in Nursing,1L,29,2.94,0.66,3.00,20,53,20,3,0,0,0,0,3,30,FA2023,"Nancy Stitt, Anargul Kuntuganova"
NUR 403,Improvement in Healthcare,1L,29,2.85,0.35,3.00,0,80,17,0,0,0,0,0,3,30,FA2023,"Paolo Colet, Nancy Stitt, Anargul Kuntuganova"
NUR 404,Nursing,1L,29,2.62,0.63,2.67,7,47,37,7,0,0,0,0,3,30,FA2023,"Paolo Colet, Nancy Stitt, Anargul Kuntuganova"
NUR 406.1,Complex Surgical Management,1L,29,3.09,0.44,3.33,13,73,10,0,0,0,0,0,3,30,FA2023,"Nancy Stitt, Ainetta Nurmagambetova, Joseph Almazan, Ejercito Balay-Odao"
NUR 411C,Nursing and Clinical,1L,10,3.30,0.56,3.67,60,20,20,0,0,0,0,0,0,10,FA2023,"Paolo Colet, Nancy Stitt, Jonas Cruz"
NUR 412,of the Older Adult,1L,10,3.33,1.29,4.00,70,10,10,0,10,0,0,0,0,10,FA2023,"Paolo Colet, Nancy Stitt, Joseph Almazan"
NUR 413C,Clinical,1L,10,3.30,1.01,3.83,60,20,10,10,0,0,0,0,0,10,FA2023,"Nancy Stitt, Joseph Almazan"
NUR 421,Proposal in Nursing,1L,10,3.07,1.13,3.50,50,40,0,0,10,0,0,0,0,10,FA2023,"Paolo Colet, Nancy Stitt, Joseph Almazan, Jonas Cruz"
NUSM 101,Introduction to Medicine,1L,61,3.16,0.50,3.33,23,67,10,0,0,0,0,0,0,61,FA2023,Arman Saparov
NUSM 301,Microbiology and Genetics,1L,28,2.82,0.41,2.83,0,79,21,0,0,0,0,0,0,28,FA2023,"Arman Saparov, Jeanette Kunz Halder, Denis Bulanin, Prim Singh, Sanja Terzic, Syed Hani Hassan Abidi"
NUSM 302,Evidence-Based Practice,1L,28,3.15,0.31,3.00,14,86,0,0,0,0,0,0,0,28,FA2023,Yuliya Semenova
NUSM 303,Histology,1L,28,3.42,0.43,3.67,57,36,7,0,0,0,0,0,0,28,FA2023,"Matthew Naanlep Tanko, Srinivasa Bolla"
NUSM 401,Physician,1L,0,,,,0,0,0,0,0,96,0,0,4,27,FA2023,Arman Saparov
NUSM 402,Medical Anatomy,1L,25,2.73,0.67,2.67,11,44,30,7,0,0,4,0,4,27,FA2023,"Arman Saparov, Lyazzat Toleubekova, Srinivasa Bolla"
NUSM 403,Human Genetics,1L,26,2.50,0.71,2.67,4,48,33,11,0,0,0,0,4,27,FA2023,"Denis Bulanin, Prim Singh"
NUSM 405,Fuel Metabolism,1L,24,2.80,0.72,3.00,4,67,7,11,0,0,7,0,4,27,FA2023,Ghazal Ghahramany
NUSM 408,Pharmacology,1L,26,3.32,0.53,3.33,41,44,11,0,0,0,0,0,4,27,FA2023,Mohamad Aljofan
BUS 101,Core Course in Business,1L,580,3.19,0.51,3.33,28,63,7,1,0,0,0,0,1,587,FA2023,"Saniya Barbolova, Moldir Kaiynbayeva, Timothy Wawn, Aigerim Zhangozina"
NUR 201,Pathophysiologic Foundations of,1L,6,3.61,0.39,3.67,66.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,FA2024,"Nancy Stitt, Ejercito Balay-Odao"
NUR 203,Pharmacology and Therapeutics,1L,6,3.50,0.28,3.67,66.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,FA2024,"Nancy Stitt, Ejercito Balay-Odao"
NUR 204,Nutrition Essentials for Nursing,1L,6,4.00,0.00,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,FA2024,"Nancy Stitt, Agata Natasza Burska"
NUR 205,Psychology for the Health,1L,3,3.45,0.39,3.67,66.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,FA2024,"Nancy Stitt, Faye Foster"
NUR 211,Foundations of Nursing Practice,1L,6,3.33,0.42,3.33,16.7,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,FA2024,"Paolo Colet, Nancy Stitt, Joseph Almazan"
NUR 221,Nursing Research: Introduction,1L,3,2.78,0.69,3.00,0.0,66.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,3,FA2024,"Nancy Stitt, Jonas Cruz"
NUR 301,Nutrition for Clinical Practice,1L,35,3.78,0.32,4.00,83.3,13.9,0.0,0.0,0.0,0.0,0.0,0.0,2.8,36,FA2024,"Nancy Stitt, Assem Zhakupova"
NUR 302,Physical Assessment Across the,1L,35,3.64,0.44,3.67,77.8,16.7,2.8,0.0,0.0,0.0,0.0,0.0,2.8,36,FA2024,"Nancy Stitt, Ainetta Nurmagambetova, Ruslan Bilal, Joseph Almazan"
NUR 303,Nursing Care of Older Adults,1L,35,3.57,0.33,3.67,58.3,36.1,2.8,0.0,0.0,0.0,0.0,0.0,2.8,36,FA2024,"Nancy Stitt, Joseph Almazan"
NUR 304,Introduction to Basic Statistics,1L,35,3.28,0.61,3.33,41.7,44.4,11.1,0.0,0.0,0.0,0.0,0.0,2.8,36,FA2024,"Nancy Stitt, Aizada Badiyeva"
NUR 311C,Obstetric Nursing + Clinical,1L,3,3.44,0.20,3.33,33.3,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,FA2024,"Paolo Colet, Nancy Stitt, Joseph Almazan"
NUR 312C,Pediatric Nursing + Clinical:,1L,3,3.67,0.00,3.67,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,FA2024,"Paolo Colet, Nancy Stitt, Ruslan Bilal, Joseph Almazan"
NUR 401,Education: Principles and,1L,25,2.77,0.28,2.67,0.0,88.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,25,FA2024,"Nancy Stitt, Anargul Kuntuganova"
NUR 403,Data Analytics for Quality,1L,25,2.91,0.70,3.33,20.0,44.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,25,FA2024,"Paolo Colet, Nancy Stitt, Anargul Kuntuganova"
NUR 404,Community and Home Health,1L,25,2.96,0.52,3.00,16.0,64.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,25,FA2024,"Paolo Colet, Nancy Stitt, Anargul Kuntuganova"
NUR 406.1,Medical-Surgical Nursing:,1L,25,3.43,0.33,3.33,44.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,25,FA2024,"Nancy Stitt, Joseph Almazan, Ejercito Balay-Odao"
NUR 411C,Community and Home Health,1L,12,3.42,0.25,3.33,41.7,58.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FA2024,"Paolo Colet, Nancy Stitt, Jonas Cruz"
NUR 412,Geriatric Nursing: Nursing Care,1L,12,3.75,0.25,3.67,83.3,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,FA2024,"Paolo Colet, Nancy Stitt, Joseph Almazan"
