course_code,course_title,section,grades_count,avg_gpa,std_dev,median_gpa,pct_A,pct_B,pct_C,pct_D,pct_F,pct_P,pct_I,pct_AU,pct_W_AW,letters_count,term,faculty
MATH 465,Introduction to DifferentialGeometry,1L,18,3.17,0.85,3.16,34.8,30.4,8.7,4.3,0.0,0.0,0.0,0.0,,23,SP2026,Amin Esfahani
MATH 466,Nonlinear ContinuumMechanics,1L,49,3.28,0.95,3.67,45.6,26.3,10.5,0.0,3.5,0.0,0.0,0.0,,57,SP2026,Andrey Melnikov
MATH 482,Fourier Analysis,1L,48,2.67,0.91,2.67,17.2,32.8,27.6,3.4,1.7,0.0,0.0,0.0,,58,SP2026,AchenefTesfahun
MATH 491,Special Topics inMathematics II,2L,5,3.07,0.72,3.33,40.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,,5,SP2026,Alejandro JavierCastro Castilla
PHYS 161,Physics I for Scientists andEngineers with Laboratory,1L,153,2.61,0.99,2.67,14.6,48.1,22.8,5.1,6.3,0.0,0.0,0.0,,158,SP2026,ErnazarAbdikamalov
PHYS 162,Physics II for Scientists andEngineers with Laboratory,1L,215,3.29,0.61,3.33,34.8,57.5,3.2,0.9,0.9,0.0,0.0,0.0,,221,SP2026,AskhatJumabekov
PHYS 162,Physics II for Scientists andEngineers with Laboratory,2L,184,3.28,0.56,3.33,31.2,60.4,3.1,0.5,0.5,0.0,0.0,0.0,,192,SP2026,Kyunghwan Oh
PHYS 162,Physics II for Scientists andEngineers with Laboratory,3L,224,3.26,0.76,3.33,41.3,47.8,3.9,2.6,1.7,0.0,0.0,0.0,,230,SP2026,Marat Kaikanov
PHYS 202,Introductory Astrophysics,1L,43,2.71,0.93,2.67,18.9,32.1,22.6,5.7,1.9,0.0,0.0,1.9,,53,SP2026,Dana Alina
PHYS 222,Classical Mechanics II,1L,14,3.69,0.67,4.0,78.6,7.1,14.3,0.0,0.0,0.0,0.0,0.0,,14,SP2026,RaynerRodriguezGuzman
PHYS 270,Introduction to ScientificComputing and DataAnalysis,1L,24,3.61,0.31,3.67,64.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,25,SP2026,ErnazarAbdikamalov
PHYS 270,Introduction to ScientificComputing and DataAnalysis,1L,24,3.61,0.31,3.67,64.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,25,SP2026,Dana Alina
PHYS 280,Thermodynamics andStatistical Physics,1L,19,2.49,0.8,2.33,9.5,33.3,42.9,4.8,0.0,0.0,0.0,0.0,,21,SP2026,ZhandosUtegulov
PHYS 362,Classical ElectrodynamicsII,1L,6,3.5,0.66,3.66,50.0,33.3,16.7,0.0,0.0,0.0,0.0,0.0,,6,SP2026,BakhtiyarOrazbayev
PHYS 370,Optics with Laboratory,1Lb,9,2.59,1.22,3.0,22.2,44.4,22.2,0.0,11.1,0.0,0.0,0.0,,9,SP2026,AlexanderTikhonov
PHYS 370,Optics with Laboratory,1Lb,9,2.59,1.22,3.0,22.2,44.4,22.2,0.0,11.1,0.0,0.0,0.0,,9,SP2026,BekdauletShukirgaliyev
PHYS 451,Quantum Mechanics I,1L,6,2.72,0.71,2.66,16.7,33.3,50.0,0.0,0.0,0.0,0.0,0.0,,6,SP2026,Sergiy Bubin
PHYS 491,Directed Study of AdvancedPhysics Topics,1IS,9,3.3,0.54,3.33,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,12,SP2026,AntonDesyatnikov
ECON 101,Introduction toMicroeconomics,1L,159,3.03,0.73,3.0,26.9,47.4,16.4,1.2,1.2,0.0,0.0,0.0,,171,SP2026,Alejandro MeloPonce
ECON 102,Introduction toMacroeconomics,1L,161,2.59,1.04,2.67,18.0,40.7,24.6,6.0,7.2,0.0,0.0,0.0,,167,SP2026,GaliyaSagyndykova
ECON 102,Introduction toMacroeconomics,2L,170,3.04,0.69,3.0,24.7,60.0,12.4,2.4,0.6,0.0,0.0,0.0,,170,SP2026,Mehmet Demir
ECON 120,Managerial Economics,1L,170,3.06,0.78,3.33,28.4,49.4,16.5,0.0,2.3,0.0,0.0,0.0,,176,SP2026,AigerimSarsenbayeva
ECON 201,IntermediateMicroeconomics,1L,43,2.63,1.04,2.67,20.5,40.9,29.5,0.0,6.8,0.0,2.3,0.0,,44,SP2026,Oleg Rubanov
ECON 202,IntermediateMacroeconomics,1L,166,2.61,0.94,2.67,17.1,42.4,28.8,4.7,4.7,0.0,0.0,0.0,,170,SP2026,ZhannaKapsalyamova
ECON 211,Economic Statistics,1L,52,2.63,0.83,2.67,11.5,50.0,32.7,1.9,3.8,0.0,0.0,0.0,,52,SP2026,Vladyslav Nora
ECON 301,Econometrics I,1L,39,2.53,0.86,2.67,14.6,34.1,39.0,4.9,2.4,0.0,4.9,0.0,,41,SP2026,Nino Buliskeria
ECON 319,Matching Theory andApplications,1L,34,2.42,0.6,2.33,5.6,30.6,58.3,0.0,0.0,0.0,0.0,0.0,,36,SP2026,Ahmet Altinok
ECON 319,Matching Theory andApplications,2L,35,2.41,0.68,2.33,5.1,33.3,48.7,0.0,2.6,0.0,0.0,0.0,,39,SP2026,Ahmet Altinok
ECON 335,Economics of Information,1L,36,2.83,0.94,3.0,30.6,36.1,22.2,11.1,0.0,0.0,0.0,0.0,,36,SP2026,Levent Kockesen
ECON 335,Economics of Information,2L,38,2.47,1.0,2.67,15.4,43.6,25.6,5.1,7.7,0.0,0.0,0.0,,39,SP2026,Levent Kockesen
ECON 336,Programming forEconomists,1L,32,2.69,0.83,2.67,18.2,45.5,27.3,3.0,3.0,0.0,0.0,0.0,,33,SP2026,Rajarshi Bhowal
ECON 336,Programming forEconomists,2L,34,2.96,0.65,2.67,25.7,48.6,22.9,0.0,0.0,0.0,0.0,0.0,,35,SP2026,Rajarshi Bhowal
ECON 337,Empirical Finance,1L,37,2.78,0.95,3.0,27.0,40.5,24.3,5.4,2.7,0.0,0.0,0.0,,37,SP2026,AigerimSarsenbayeva
ECON 337,Empirical Finance,2L,45,3.07,0.67,3.0,26.7,62.2,8.9,0.0,2.2,0.0,0.0,0.0,,45,SP2026,AigerimSarsenbayeva
ECON 341,Economic SimulationModeling,1L,15,3.07,1.3,3.33,43.8,37.5,0.0,0.0,12.5,0.0,0.0,0.0,,16,SP2026,ZhannaKapsalyamova
ECON 341,Economic SimulationModeling,2L,19,3.46,0.6,3.67,68.4,21.1,10.5,0.0,0.0,0.0,0.0,0.0,,19,SP2026,ZhannaKapsalyamova
ECON 413,Econometrics II TimeSeries,1L,28,2.83,0.52,2.67,10.0,66.7,16.7,0.0,0.0,0.0,0.0,0.0,,30,SP2026,Josef Ruzicka
ECON 413,Econometrics II TimeSeries,2L,51,2.61,0.61,2.67,9.8,43.1,45.1,2.0,0.0,0.0,0.0,0.0,,51,SP2026,Josef Ruzicka
ECON 415,Industrial Organization,1L,37,2.53,0.71,2.33,8.1,27.0,64.9,0.0,0.0,0.0,0.0,0.0,,37,SP2026,AndreyTkachenko
ECON 415,Industrial Organization,2L,35,2.59,1.0,2.67,16.7,44.4,27.8,2.8,5.6,0.0,0.0,0.0,,36,SP2026,AndreyTkachenko
ECON 434,Introduction to Big DataAnalytics,1L,38,2.85,1.04,3.33,28.9,34.2,31.6,0.0,5.3,0.0,0.0,0.0,,38,SP2026,Rajarshi Bhowal
ECON 498,Advanced Special Topics inEconomics,1L,21,3.49,0.43,3.33,47.6,52.4,0.0,0.0,0.0,0.0,0.0,0.0,,21,SP2026,Alejandro MeloPonce
HST 100,History of Kazakhstan,1L,24,2.57,0.87,2.84,12.5,50.0,25.0,12.5,0.0,0.0,0.0,0.0,,24,SP2026,RozaliyaGaripova
HST 100,History of Kazakhstan,21S,22,2.23,0.92,2.5,4.2,41.7,29.2,8.3,8.3,0.0,0.0,0.0,,24,SP2026,DianaKopbayeva
HST 100,History of Kazakhstan,3S,24,2.6,0.86,2.67,16.7,37.5,29.2,16.7,0.0,0.0,0.0,0.0,,24,SP2026,Mikhail Akulov
HST 100,History of Kazakhstan,4S,13,2.54,1.09,3.0,12.5,31.2,25.0,6.2,6.2,0.0,0.0,0.0,,16,SP2026,DianaKopbayeva
HST 100,History of Kazakhstan,5S,16,1.83,1.28,2.0,5.0,30.0,20.0,5.0,20.0,0.0,0.0,0.0,,20,SP2026,DianaKopbayeva
HST 100,History of Kazakhstan,7S,23,2.99,0.76,3.0,33.3,41.7,16.7,4.2,0.0,0.0,0.0,0.0,,24,SP2026,NikolayTsyrempilov
HST 100,History of Kazakhstan,8S,24,2.89,0.98,3.0,29.2,37.5,25.0,4.2,4.2,0.0,0.0,0.0,,24,SP2026,NikolayTsyrempilov
HST 100,History of Kazakhstan,9S,24,2.87,0.74,2.67,20.8,45.8,29.2,4.2,0.0,0.0,0.0,0.0,,24,SP2026,NikolayTsyrempilov
HST 100,History of Kazakhstan,10S,24,2.64,0.81,2.67,12.5,45.8,37.5,0.0,4.2,0.0,0.0,0.0,,24,SP2026,Mikhail Akulov
HST 100,History of Kazakhstan,11S,24,3.01,0.73,3.16,25.0,54.2,16.7,4.2,0.0,0.0,0.0,0.0,,24,SP2026,Mikhail Akulov
HST 100,History of Kazakhstan,12S,24,3.03,0.65,3.0,33.3,37.5,29.2,0.0,0.0,0.0,0.0,0.0,,24,SP2026,Mikhail Akulov
HST 100,History of Kazakhstan,13S,16,2.44,1.35,2.67,29.4,35.3,11.8,0.0,17.6,0.0,0.0,0.0,,17,SP2026,DianaKopbayeva
HST 100,History of Kazakhstan,14S,10,1.9,1.04,2.16,0.0,36.4,36.4,0.0,18.2,0.0,0.0,0.0,,11,SP2026,DianaKopbayeva
HST 100,History of Kazakhstan,16S,24,3.03,0.61,3.16,29.2,45.8,25.0,0.0,0.0,0.0,0.0,0.0,,24,SP2026,Mollie Arbuthnot
HST 100,History of Kazakhstan,17S,24,3.28,0.63,3.33,45.8,50.0,0.0,4.2,0.0,0.0,0.0,0.0,,24,SP2026,Mollie Arbuthnot
HST 100,History of Kazakhstan,19S,22,3.24,0.55,3.33,33.3,50.0,8.3,0.0,0.0,0.0,0.0,0.0,,24,SP2026,Mollie Arbuthnot
HST 100,History of Kazakhstan,21S,21,2.43,0.89,2.33,8.7,30.4,34.8,17.4,0.0,0.0,0.0,0.0,,23,SP2026,DianaKopbayeva
HST 100,History of Kazakhstan,22S,21,2.71,1.28,3.33,25.0,33.3,16.7,0.0,12.5,0.0,0.0,0.0,,24,SP2026,DianaKopbayeva
HST 100,History of Kazakhstan,24S,16,2.29,1.13,2.33,12.5,31.2,37.5,6.2,12.5,0.0,0.0,0.0,,16,SP2026,DianaKopbayeva
HST 100,History of Kazakhstan,25S,13,2.23,1.17,2.33,15.4,23.1,46.2,0.0,15.4,0.0,0.0,0.0,,13,SP2026,DianaKopbayeva
HST 100,History of Kazakhstan,26S,21,3.32,0.4,3.33,41.7,45.8,0.0,0.0,0.0,0.0,0.0,0.0,,24,SP2026,MeiramgulKussainova
HST 100,History of Kazakhstan,27S,23,3.1,0.54,3.33,20.8,54.2,20.8,0.0,0.0,0.0,0.0,0.0,,24,SP2026,MeiramgulKussainova
HST 100,History of Kazakhstan,28S,24,3.27,0.56,3.33,41.7,54.2,4.2,0.0,0.0,0.0,0.0,0.0,,24,SP2026,MeiramgulKussainova
HST 100,History of Kazakhstan,29S,20,3.37,0.61,3.67,55.0,35.0,10.0,0.0,0.0,0.0,0.0,0.0,,20,SP2026,Aybike Tezel
HST 100,History of Kazakhstan,30S,19,3.21,0.57,3.33,25.0,55.0,15.0,0.0,0.0,0.0,0.0,0.0,,20,SP2026,Aybike Tezel
HST 100,History of Kazakhstan,31S,19,3.33,0.52,3.33,40.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,,20,SP2026,Aybike Tezel
HST 100,History of Kazakhstan,32S,20,3.3,0.6,3.33,45.0,45.0,10.0,0.0,0.0,0.0,0.0,0.0,,20,SP2026,Aybike Tezel
HST 100,History of Kazakhstan,33S,20,3.17,0.62,3.16,30.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,,20,SP2026,Aybike Tezel
HST 100,History of Kazakhstan,34S,20,3.3,0.75,3.5,50.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,,20,SP2026,Aybike Tezel
HST 123,Introduction to the Historyof Science and Technology,1L,53,3.53,0.38,3.67,79.6,13.0,5.6,0.0,0.0,0.0,0.0,0.0,,54,SP2026,Di Lu
HST 124,Introduction to the Historyof Medicine,1L,52,3.6,0.15,3.67,81.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,53,SP2026,Di Lu
HST 132,European History II (from1700),1L,30,3.5,0.41,3.67,56.7,40.0,3.3,0.0,0.0,0.0,0.0,0.0,,30,SP2026,Curtis Murphy
HST 205,The Mongol Empire,1L,24,3.47,0.69,3.67,53.6,17.9,14.3,0.0,0.0,0.0,0.0,0.0,,28,SP2026,Aybike Tezel
HST 243,Soviet History ThroughFilm,1L,36,3.29,0.55,3.33,45.9,43.2,8.1,0.0,0.0,0.0,0.0,0.0,,37,SP2026,Mollie Arbuthnot
HST 273/REL 273,History of Sufism in theMiddle East and CentralAsia,1L,28,3.36,0.59,3.33,39.3,53.6,7.1,0.0,0.0,0.0,0.0,0.0,,28,SP2026,Daniel Beben
HST 319/PHIL 319,Philosophy of History,1L,14,1.64,1.69,1.33,17.6,17.6,5.9,5.9,35.3,0.0,0.0,0.0,,17,SP2026,Chandler Hatch
HST 336,The TotalitarianPhenomenon,1L,26,2.85,0.84,3.0,20.7,41.4,20.7,6.9,0.0,0.0,0.0,3.4,,29,SP2026,Mikhail Akulov
HST 440/REL 440,Religions in the Soviet andPost-Soviet Eras,1S,18,3.2,0.4,3.33,22.2,77.8,0.0,0.0,0.0,0.0,0.0,0.0,,18,SP2026,NikolayTsyrempilov
HST 447/WLL 447,Media and Memory Politicsin the Post-Soviet Space,1L,20,3.02,0.6,3.0,15.0,65.0,20.0,0.0,0.0,0.0,0.0,0.0,,20,SP2026,Amanda Murphy
HST 462/REL 462,History of Islam UnderRussian Rule,1S,8,1.83,1.4,1.83,8.3,8.3,33.3,0.0,16.7,0.0,0.0,0.0,,12,SP2026,RozaliyaGaripova
HST 499,History Capstone:UndergraduateDissertation,1IS,11,3.58,0.5,3.67,63.6,27.3,9.1,0.0,0.0,0.0,0.0,0.0,,11,SP2026,Curtis Murphy
PHIL 207,Introduction to IslamicPhilosophy and Theology,1L,27,3.09,0.81,3.33,31.0,48.3,10.3,0.0,3.4,0.0,0.0,0.0,,29,SP2026,Bakinaz Abdalla
PHIL 210,Ethics,10S,49,2.27,1.08,2.33,12.0,36.0,30.0,10.0,10.0,0.0,0.0,0.0,,50,SP2026,Mihnea Capraru
PHIL 210,Ethics,3S,38,3.01,0.77,3.33,27.5,50.0,10.0,7.5,0.0,0.0,0.0,0.0,,40,SP2026,Donovan Cox
PHIL 210,Ethics,4S,40,3.08,0.78,3.33,30.0,57.5,7.5,2.5,2.5,0.0,0.0,0.0,,40,SP2026,Donovan Cox
PHIL 210,Ethics,6S,35,2.02,1.29,2.33,10.9,19.6,19.6,13.0,13.0,0.0,0.0,0.0,,46,SP2026,Chandler Hatch
PHIL 210,Ethics,7S,49,3.01,0.72,3.0,24.0,60.0,10.0,2.0,2.0,0.0,0.0,0.0,,50,SP2026,Matthew Heeney
PHIL 210,Ethics,8S,38,3.09,0.49,3.0,20.0,67.5,7.5,0.0,0.0,0.0,0.0,0.0,,40,SP2026,Donovan Cox
PHIL 210,Ethics,9S,37,3.0,1.09,3.0,40.0,30.0,15.0,2.5,5.0,0.0,0.0,0.0,,40,SP2026,Mihnea Capraru
PHIL 210,Ethics,10S,27,3.11,1.01,3.67,48.3,24.1,10.3,10.3,0.0,0.0,0.0,0.0,,29,SP2026,Mihnea Capraru
PHIL 210,Ethics,12S,46,2.9,0.57,3.0,10.0,64.0,14.0,4.0,0.0,0.0,0.0,0.0,,50,SP2026,Matthew Heeney
PHIL 210,Ethics,14S,35,2.68,0.86,3.0,10.3,51.3,15.4,10.3,2.6,0.0,0.0,0.0,,39,SP2026,Ted Parent
PHIL 210,Ethics,15S,31,2.42,1.42,2.67,29.0,22.6,25.8,6.5,16.1,0.0,0.0,0.0,,31,SP2026,Mihnea Capraru
PHIL 210,Ethics,16S,40,2.83,0.73,3.0,18.0,38.0,22.0,2.0,0.0,0.0,0.0,0.0,,50,SP2026,JamesHutchinson
PHIL 210,Ethics,17S,48,2.97,0.8,3.0,20.4,67.3,4.1,2.0,4.1,0.0,0.0,0.0,,49,SP2026,Donovan Cox
PHIL 240,Formal Logic,1L,25,3.12,1.09,3.67,50.0,10.7,21.4,3.6,3.6,0.0,0.0,0.0,,28,SP2026,Mihnea Capraru
HST 319/PHIL 319,Philosophy of History,1L,14,1.64,1.69,1.33,17.6,17.6,5.9,5.9,35.3,0.0,0.0,0.0,,17,SP2026,Chandler Hatch
PHIL 350,History of 19th and 20thCentury Philosophy,1L,27,2.58,0.81,2.67,7.1,67.9,10.7,7.1,3.6,0.0,0.0,0.0,,28,SP2026,JamesHutchinson
WLL 375/PHIL 375,Philosophy of Art,1L,21,2.67,1.04,2.67,22.7,40.9,22.7,0.0,9.1,0.0,0.0,0.0,,22,SP2026,Matthew Heeney
PHIL 399,Special Topics inPhilosophy,1L,24,3.17,0.71,3.33,32.0,52.0,8.0,4.0,0.0,0.0,0.0,0.0,,25,SP2026,Ted Parent
HST 273/REL 273,History of Sufism in theMiddle East and CentralAsia,1L,28,3.36,0.59,3.33,39.3,53.6,7.1,0.0,0.0,0.0,0.0,0.0,,28,SP2026,Daniel Beben
REL 435/ANT 435,The Archaeology of Ritual,1L,13,2.92,0.88,3.0,28.6,42.9,14.3,7.1,0.0,0.0,0.0,0.0,,14,SP2026,KatherineErdman
HST 440/REL 440,Religions in the Soviet andPost-Soviet Eras,1S,18,3.2,0.4,3.33,22.2,77.8,0.0,0.0,0.0,0.0,0.0,0.0,,18,SP2026,NikolayTsyrempilov
HST 462/REL 462,History of Islam UnderRussian Rule,1S,8,1.83,1.4,1.83,8.3,8.3,33.3,0.0,16.7,0.0,0.0,0.0,,12,SP2026,RozaliyaGaripova
KAZ 201,Academic Kazakh I,1L,15,3.22,0.32,3.33,18.8,75.0,0.0,0.0,0.0,0.0,0.0,0.0,,16,SP2026,Aidar Balabekov
KAZ 201,Academic Kazakh I,2L,17,3.02,0.42,3.0,5.9,82.4,11.8,0.0,0.0,0.0,0.0,0.0,,17,SP2026,Aidar Balabekov
KAZ 201,Academic Kazakh I,3L,12,3.0,0.91,3.16,35.7,28.6,14.3,7.1,0.0,0.0,0.0,0.0,,14,SP2026,GulzhamilyaShalabayeva
KAZ 201,Academic Kazakh I,4L,14,2.95,0.55,3.0,18.8,56.2,12.5,0.0,0.0,0.0,0.0,0.0,,16,SP2026,Kulyan Kopesh
KAZ 201,Academic Kazakh I,5L,15,2.98,0.45,3.0,12.5,62.5,18.8,0.0,0.0,0.0,0.0,0.0,,16,SP2026,Kulyan Kopesh
KAZ 201,Academic Kazakh I,6L,13,2.49,0.79,2.33,15.4,30.8,46.2,7.7,0.0,0.0,0.0,0.0,,13,SP2026,RaushanMyrzabekova
KAZ 201,Academic Kazakh I,7L,16,3.06,0.9,3.0,25.0,68.8,0.0,0.0,6.2,0.0,0.0,0.0,,16,SP2026,Aidar Balabekov
KAZ 202,Academic Kazakh II,10L,10,2.5,0.55,2.67,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,,10,SP2026,BakytAkbuzauova
KAZ 202,Academic Kazakh II,2L,14,2.67,1.0,2.84,13.3,40.0,33.3,0.0,6.7,0.0,0.0,0.0,,15,SP2026,RaushanMyrzabekova
KAZ 202,Academic Kazakh II,3L,14,3.19,0.36,3.33,21.4,78.6,0.0,0.0,0.0,0.0,0.0,0.0,,14,SP2026,BakytAkbuzauova
KAZ 202,Academic Kazakh II,4L,13,3.0,0.96,3.33,21.4,64.3,0.0,0.0,7.1,0.0,0.0,0.0,,14,SP2026,BakytAkbuzauova
KAZ 202,Academic Kazakh II,5L,17,3.18,0.89,3.33,47.1,47.1,0.0,0.0,5.9,0.0,0.0,0.0,,17,SP2026,BakytAkbuzauova
KAZ 202,Academic Kazakh II,6L,15,2.84,1.09,3.33,31.2,37.5,12.5,6.2,6.2,0.0,0.0,0.0,,16,SP2026,GulzhamilyaShalabayeva
KAZ 202,Academic Kazakh II,7L,16,3.17,0.62,3.16,37.5,50.0,12.5,0.0,0.0,0.0,0.0,0.0,,16,SP2026,GulzhamilyaShalabayeva
KAZ 202,Academic Kazakh II,8L,15,2.98,0.89,3.0,31.2,50.0,0.0,12.5,0.0,0.0,0.0,0.0,,16,SP2026,GulzhamilyaShalabayeva
KAZ 202,Academic Kazakh II,10L,15,3.07,0.54,3.0,18.8,62.5,12.5,0.0,0.0,0.0,0.0,0.0,,16,SP2026,BakytAkbuzauova
KAZ 300,Kazakh Studies in the Post-Colonial Era,1L,166,3.27,0.52,3.33,30.2,59.2,8.9,0.0,0.0,0.0,0.0,0.0,,169,SP2026,MeiramgulKussainova
KAZ 300,Kazakh Studies in the Post-Colonial Era,1L,166,3.27,0.52,3.33,30.2,59.2,8.9,0.0,0.0,0.0,0.0,0.0,,169,SP2026,UliSchamiloglu
KAZ 300,Kazakh Studies in the Post-Colonial Era,1L,166,3.27,0.52,3.33,30.2,59.2,8.9,0.0,0.0,0.0,0.0,0.0,,169,SP2026,MoldiyarYergebekov
KAZ 312,Kazakh discourse,1S,32,3.33,0.26,3.33,27.3,69.7,0.0,0.0,0.0,0.0,0.0,0.0,,33,SP2026,MeruyertIbrayeva
KAZ 313,Kazakh for Business,1S,29,2.91,0.66,3.0,3.2,77.4,9.7,0.0,3.2,0.0,0.0,0.0,,31,SP2026,SamalAbzhanova
KAZ 313,Kazakh for Business,2S,36,3.46,0.41,3.33,47.2,50.0,2.8,0.0,0.0,0.0,0.0,0.0,,36,SP2026,ZeinekhanKuzekova
KAZ 313,Kazakh for Business,3S,30,2.91,0.51,3.0,13.3,66.7,20.0,0.0,0.0,0.0,0.0,0.0,,30,SP2026,SamalAbzhanova
KAZ 313,Kazakh for Business,4S,29,3.52,0.39,3.33,36.7,60.0,0.0,0.0,0.0,0.0,0.0,0.0,,30,SP2026,ZeinepZhumatayeva
KAZ 313,Kazakh for Business,5S,28,3.44,0.37,3.33,30.0,63.3,0.0,0.0,0.0,0.0,0.0,0.0,,30,SP2026,ZeinepZhumatayeva
KAZ 349,Kazakh Mythology,1L,29,3.31,0.45,3.33,36.7,53.3,6.7,0.0,0.0,0.0,0.0,0.0,,30,SP2026,ZhanarBaiteliyeva
KAZ 350,Kazakh Literature,1S,28,2.51,0.86,2.67,6.7,46.7,30.0,6.7,3.3,0.0,0.0,0.0,,30,SP2026,Mustafa Shokay
KAZ 350,Kazakh Literature,2S,29,2.43,0.83,2.67,3.2,45.2,35.5,6.5,3.2,0.0,0.0,0.0,,31,SP2026,Mustafa Shokay
KAZ 350,Kazakh Literature,3S,30,3.02,0.49,3.0,16.7,70.0,13.3,0.0,0.0,0.0,0.0,0.0,,30,SP2026,Mustafa Shokay
KAZ 350,Kazakh Literature,4S,29,2.74,0.91,3.0,16.7,50.0,16.7,10.0,3.3,0.0,0.0,0.0,,30,SP2026,Mustafa Shokay
KAZ 351,Kazakh Short Stories,1S,28,3.25,0.48,3.33,26.7,60.0,6.7,0.0,0.0,0.0,0.0,0.0,,30,SP2026,ZhanarAbdigapparova
KAZ 356,Kazakh Music History,1S,35,3.34,0.44,3.33,34.3,60.0,5.7,0.0,0.0,0.0,0.0,0.0,,35,SP2026,MeiramgulKussainova
KAZ 357,Literature of Alash,1L,28,3.43,0.43,3.33,40.0,50.0,3.3,0.0,0.0,0.0,0.0,0.0,,30,SP2026,ZhanarAbdigapparova
KAZ 359,Professional Kazakh forMedicine,1L,30,3.33,0.26,3.33,26.7,73.3,0.0,0.0,0.0,0.0,0.0,0.0,,30,SP2026,Kulyan Kopesh
KAZ 359,Professional Kazakh forMedicine,2L,29,3.25,0.36,3.33,20.0,76.7,0.0,0.0,0.0,0.0,0.0,0.0,,30,SP2026,Kulyan Kopesh
KAZ 366,Kazakh Language forEngineers,1S,31,2.99,0.56,3.0,16.1,67.7,16.1,0.0,0.0,0.0,0.0,0.0,,31,SP2026,ZhaziraAgabekova
KAZ 368,Onomastics: History andFunction of Names,1L,29,3.46,0.4,3.33,43.3,53.3,0.0,0.0,0.0,0.0,0.0,0.0,,30,SP2026,ZhaziraAgabekova
KAZ 371,Contemporary KazakhLiterature,1L,26,3.41,0.59,3.67,46.7,26.7,13.3,0.0,0.0,0.0,0.0,0.0,,30,SP2026,Yermek Adayeva
KAZ 371,Contemporary KazakhLiterature,2L,28,3.45,0.76,3.67,63.3,26.7,0.0,0.0,3.3,0.0,0.0,0.0,,30,SP2026,Yermek Adayeva
KAZ 371,Contemporary KazakhLiterature,3L,30,3.19,0.83,3.67,51.6,29.0,12.9,0.0,3.2,0.0,0.0,0.0,,31,SP2026,Yermek Adayeva
KAZ 371,Contemporary KazakhLiterature,4L,29,3.46,0.54,3.67,48.4,38.7,6.5,0.0,0.0,0.0,0.0,0.0,,31,SP2026,Yermek Adayeva
KAZ 372,Language and ethnicity,1L,29,3.29,0.5,3.33,40.0,50.0,6.7,0.0,0.0,0.0,0.0,0.0,,30,SP2026,ZhanarBaiteliyeva
KAZ 373,Kazakh Terminology,1S,31,3.33,0.33,3.33,35.5,64.5,0.0,0.0,0.0,0.0,0.0,0.0,,31,SP2026,Sarkyt Aliszhan
KAZ 374,Kazakh Diplomacy,1S,33,3.58,0.47,3.67,64.7,29.4,2.9,0.0,0.0,0.0,0.0,0.0,,34,SP2026,ZeinekhanKuzekova
KAZ 376,Language and Culture,1S,29,3.28,0.37,3.33,21.9,65.6,3.1,0.0,0.0,0.0,0.0,0.0,,32,SP2026,Sarkyt Aliszhan
KAZ 377,InterculturalCommunication throughFilm,1S,31,3.3,0.38,3.33,21.9,75.0,0.0,0.0,0.0,0.0,0.0,0.0,,32,SP2026,ZeinepZhumatayeva
KAZ 378,Kazakh for Social Science,1L,28,3.0,0.68,3.33,20.0,53.3,16.7,3.3,0.0,0.0,0.0,0.0,,30,SP2026,SamalAbzhanova
KAZ 378,Kazakh for Social Science,2L,30,3.15,0.66,3.0,38.7,51.6,3.2,3.2,0.0,0.0,0.0,0.0,,31,SP2026,SamalAbzhanova
KAZ 379,Kazakh Cinema,1L,48,3.07,0.49,3.0,12.5,77.1,10.4,0.0,0.0,0.0,0.0,0.0,,48,SP2026,MoldiyarYergebekov
KAZ 411,Shoqan Studies: ADecolonialist Discourse,1L,12,3.28,0.47,3.33,33.3,58.3,8.3,0.0,0.0,0.0,0.0,0.0,,12,SP2026,Aigul Ismakova
KAZ 412,Scientific Discourse ofAlash,1L,8,3.71,0.28,3.67,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,8,SP2026,Aigul Ismakova
KFL 102,Elementary Kazakh as aForeign Language II,1L,7,3.76,0.37,4.0,85.7,14.3,0.0,0.0,0.0,0.0,0.0,0.0,,7,SP2026,RaushanMyrzabekova
TUR 100,"Languages, Cultures, andCommunities of the TurkicWorld",1L,45,3.39,0.73,3.33,40.0,55.6,0.0,2.2,2.2,0.0,0.0,0.0,,45,SP2026,Halit Akarca
TUR 180/LING 180,Introduction to Turkiclanguages,1L,29,3.31,0.72,3.33,45.2,25.8,22.6,0.0,0.0,0.0,0.0,0.0,,31,SP2026,WulidanayiJumabay
TUR 231,Istanbul in Literature andCulture,1L,37,3.23,0.74,3.33,35.1,54.1,8.1,0.0,2.7,0.0,0.0,0.0,,37,SP2026,Funda Guven
