course_code,course_title,section,grades_count,avg_gpa,std_dev,median_gpa,pct_A,pct_B,pct_C,pct_D,pct_F,pct_P,pct_I,pct_AU,pct_W_AW,letters_count,term,faculty
PHYS 452,Quantum Mechanics II,1L,11,2.85,1.11,3.0,18.2,63.6,9.1,0.0,9.1,0.0,0.0,0.0,0.0,11,FA2025,Sergiy Bubin
PHYS 463,Astrophysics and GeneralRelativity,1L,5,2.33,1.51,3.0,16.7,33.3,16.7,0.0,16.7,0.0,0.0,0.0,16.7,6,FA2025,DanieleMalafarina
ECON 101,Introduction toMicroeconomics,1L,168,2.94,0.9,3.33,27.2,46.2,18.9,4.7,2.4,0.0,0.0,0.0,0.6,169,FA2025,AigerimSarsenbayeva
ECON 101,Introduction toMicroeconomics,2L,164,2.72,0.85,3.0,15.3,48.2,26.5,3.5,2.9,0.0,0.0,0.0,3.5,170,FA2025,LeventKockesen
ECON 102,Introduction toMacroeconomics,1L,161,2.76,0.9,3.0,20.6,42.9,23.5,4.7,2.9,0.0,0.0,0.0,5.3,170,FA2025,DanaBazarkulova
ECON 120,Managerial Economics,1L,184,2.92,0.86,3.0,27.0,46.6,16.9,4.8,2.1,0.0,0.0,0.0,2.6,189,FA2025,AigerimSarsenbayeva
ECON 201,IntermediateMicroeconomics,1L,130,2.56,0.97,2.67,19.1,35.1,34.4,7.6,3.1,0.0,0.0,0.0,0.8,131,FA2025,Oleg Rubanov
ECON 211,Economic Statistics,1L,129,2.76,0.82,3.0,15.8,50.4,22.6,7.5,0.8,0.0,0.0,0.0,3.0,133,FA2025,Vladyslav Nora
ECON 301,Econometrics I,1L,129,2.67,0.86,2.67,14.6,50.8,27.7,1.5,4.6,0.0,0.0,0.0,0.8,130,FA2025,Nino Buliskeria
ECON 302,Game Theory andEconomic Analysis,1L,26,2.42,1.04,2.5,23.1,26.9,38.5,7.7,3.8,0.0,0.0,0.0,0.0,26,FA2025,Okan Yilankaya
ECON 302,Game Theory andEconomic Analysis,2L,23,2.04,1.26,2.33,12.0,32.0,20.0,12.0,16.0,0.0,0.0,0.0,8.0,25,FA2025,Okan Yilankaya
ECON 305,AdvancedMicroeconomics,1L,31,2.58,1.11,2.67,18.8,43.8,18.8,9.4,6.2,0.0,3.1,0.0,0.0,32,FA2025,Oleg Rubanov
ECON 325,International Trade,2L,36,2.58,0.79,2.67,13.9,38.9,44.4,0.0,2.8,0.0,0.0,0.0,0.0,36,FA2025,AndreyTkachenko
ECON 325,International Trade,3L,35,2.33,1.15,2.33,17.1,31.4,34.3,5.7,11.4,0.0,0.0,0.0,0.0,35,FA2025,AndreyTkachenko
ECON 326,The Economics ofFinancial Markets,1L,38,2.42,0.97,2.67,12.2,36.6,24.4,17.1,2.4,0.0,0.0,0.0,7.3,41,FA2025,Giulio Seccia
ECON 333,Political Economy,1L,28,2.52,0.86,2.33,12.5,28.1,43.8,0.0,3.1,0.0,0.0,0.0,12.5,32,FA2025,Ahmet Altinok
ECON 333,Political Economy,2L,31,2.59,0.8,2.67,14.3,31.4,37.1,2.9,2.9,0.0,0.0,0.0,11.4,35,FA2025,Ahmet Altinok
ECON 403,Introduction to ContractTheory and Auctions,1L,16,3.12,1.08,3.34,50.0,25.0,18.8,0.0,6.2,0.0,0.0,0.0,0.0,16,FA2025,Alejandro MeloPonce
ECON 403,Introduction to ContractTheory and Auctions,2L,11,3.06,1.2,3.67,54.5,27.3,9.1,0.0,9.1,0.0,0.0,0.0,0.0,11,FA2025,Alejandro MeloPonce
ECON 414,Advanced MonetaryPolicy,1L,29,3.25,0.59,3.33,40.0,40.0,16.7,0.0,0.0,0.0,0.0,0.0,3.3,30,FA2025,Ali Elminejad
ECON 414,Advanced MonetaryPolicy,2L,21,3.08,0.72,3.33,38.1,38.1,23.8,0.0,0.0,0.0,0.0,0.0,0.0,21,FA2025,Ali Elminejad
ECON 418,Corporate Finance andGovernance,1L,36,2.87,0.62,3.0,13.9,63.9,22.2,0.0,0.0,0.0,0.0,0.0,0.0,36,FA2025,Mehmet Demir
ECON 418,Corporate Finance andGovernance,2L,30,2.97,0.66,3.0,23.3,50.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,30,FA2025,Mehmet Demir
ECON 433,Econometrics II PanelData,2L,35,2.72,0.72,2.67,20.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,35,FA2025,Rajarshi Bhowal
ECON 433,Econometrics II PanelData,3L,27,2.99,0.79,3.0,29.6,44.4,22.2,3.7,0.0,0.0,0.0,0.0,0.0,27,FA2025,Rajarshi Bhowal
ECON 449,QuantitativeMacroeconomics,1L,18,2.87,0.74,2.67,33.3,27.8,38.9,0.0,0.0,0.0,0.0,0.0,0.0,18,FA2025,Ali Elminejad
HST 100,History of Kazakhstan,1L,20,2.68,0.69,3.0,5.0,50.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,20,FA2025,RozaliyaGaripova
HST 100,History of Kazakhstan,2S,20,2.5,1.06,3.0,5.0,60.0,20.0,5.0,10.0,0.0,0.0,0.0,0.0,20,FA2025,DianaKopbayeva
HST 100,History of Kazakhstan,3S,19,3.0,0.9,3.33,40.0,30.0,20.0,5.0,0.0,0.0,0.0,0.0,5.0,20,FA2025,Aybike Tezel
HST 100,History of Kazakhstan,4S,19,2.35,0.56,2.33,0.0,45.0,45.0,5.0,0.0,0.0,0.0,0.0,5.0,20,FA2025,DianaKopbayeva
HST 100,History of Kazakhstan,5S,19,2.33,1.08,2.67,10.0,40.0,25.0,10.0,10.0,0.0,0.0,0.0,5.0,20,FA2025,DianaKopbayeva
HST 100,History of Kazakhstan,6S,24,2.96,0.77,3.16,29.2,45.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24,FA2025,Halit Akarca
HST 100,History of Kazakhstan,7S,23,2.7,1.29,3.0,29.2,37.5,12.5,4.2,12.5,0.0,0.0,0.0,4.2,24,FA2025,MollieArbuthnot
HST 100,History of Kazakhstan,8S,24,2.71,0.74,3.0,12.5,50.0,33.3,4.2,0.0,0.0,0.0,0.0,0.0,24,FA2025,MollieArbuthnot
HST 100,History of Kazakhstan,9S,18,2.95,1.01,3.0,35.0,35.0,15.0,0.0,5.0,0.0,0.0,0.0,10.0,20,FA2025,Aybike Tezel
HST 100,History of Kazakhstan,10S,22,3.27,0.5,3.33,29.2,54.2,8.3,0.0,0.0,0.0,0.0,0.0,8.3,24,FA2025,MeiramgulKussainova
HST 100,History of Kazakhstan,11S,23,3.29,0.51,3.33,37.5,50.0,8.3,0.0,0.0,0.0,0.0,0.0,4.2,24,FA2025,MeiramgulKussainova
HST 100,History of Kazakhstan,12S,25,2.85,0.92,3.33,24.0,48.0,24.0,0.0,4.0,0.0,0.0,0.0,0.0,25,FA2025,Halit Akarca
HST 100,History of Kazakhstan,13S,19,2.77,0.94,2.67,20.0,45.0,25.0,0.0,5.0,0.0,0.0,0.0,5.0,20,FA2025,Aybike Tezel
HST 100,History of Kazakhstan,14S,19,2.09,0.98,2.33,0.0,40.0,40.0,0.0,15.0,0.0,0.0,0.0,5.0,20,FA2025,DianaKopbayeva
HST 100,History of Kazakhstan,15S,23,2.7,0.61,2.67,8.3,54.2,29.2,4.2,0.0,0.0,0.0,0.0,4.2,24,FA2025,RozaliyaGaripova
HST 100,History of Kazakhstan,16S,24,2.39,1.02,2.5,12.5,37.5,29.2,16.7,4.2,0.0,0.0,0.0,0.0,24,FA2025,RozaliyaGaripova
HST 100,History of Kazakhstan,17S,23,2.8,0.94,3.0,20.8,45.8,25.0,0.0,4.2,0.0,0.0,0.0,4.2,24,FA2025,RozaliyaGaripova
HST 100,History of Kazakhstan,19S,22,2.73,0.94,3.0,16.7,41.7,25.0,4.2,4.2,0.0,0.0,0.0,8.3,24,FA2025,MollieArbuthnot
HST 100,History of Kazakhstan,20S,20,2.92,1.07,3.33,35.0,40.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0,20,FA2025,Aybike Tezel
HST 100,History of Kazakhstan,21S,21,2.94,0.85,3.0,26.1,47.8,13.0,0.0,4.3,0.0,0.0,0.0,8.7,23,FA2025,Halit Akarca
HST 100,History of Kazakhstan,22S,19,2.98,0.85,3.0,30.0,30.0,35.0,0.0,0.0,0.0,0.0,0.0,5.0,20,FA2025,Aybike Tezel
HST 100,History of Kazakhstan,23S,20,3.1,0.9,3.33,30.0,55.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,20,FA2025,Aybike Tezel
HST 100,History of Kazakhstan,24S,23,2.17,1.16,2.33,8.7,39.1,26.1,13.0,13.0,0.0,0.0,0.0,0.0,23,FA2025,DianaKopbayeva
HST 100,History of Kazakhstan,25S,19,3.18,0.65,3.33,35.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,20,FA2025,Aybike Tezel
HST 100,History of Kazakhstan,26S,19,2.56,1.0,2.67,15.8,36.8,36.8,5.3,5.3,0.0,0.0,0.0,0.0,19,FA2025,Aybike Tezel
HST 100,History of Kazakhstan,27S,19,2.97,0.76,3.0,25.0,50.0,15.0,5.0,0.0,0.0,0.0,0.0,5.0,20,FA2025,Aybike Tezel
HST 100,History of Kazakhstan,28S,23,2.01,1.17,2.0,16.7,8.3,45.8,12.5,12.5,0.0,0.0,0.0,4.2,24,FA2025,RozaliyaGaripova
HST 100,History of Kazakhstan,29S,24,2.51,1.01,2.67,16.7,37.5,33.3,4.2,8.3,0.0,0.0,0.0,0.0,24,FA2025,RozaliyaGaripova
HST 100,History of Kazakhstan,30S,23,2.17,1.07,2.33,16.7,20.8,29.2,20.8,8.3,0.0,0.0,0.0,4.2,24,FA2025,RozaliyaGaripova
HST 100,History of Kazakhstan,31S,24,3.42,0.45,3.33,37.5,58.3,4.2,0.0,0.0,0.0,0.0,0.0,0.0,24,FA2025,MeiramgulKussainova
HST 100,History of Kazakhstan,32S,18,2.5,0.87,2.84,5.3,47.4,31.6,5.3,5.3,0.0,0.0,0.0,5.3,19,FA2025,DianaKopbayeva
HST 100,History of Kazakhstan,33S,17,2.24,0.98,2.33,5.6,33.3,44.4,0.0,11.1,0.0,0.0,0.0,5.6,18,FA2025,DianaKopbayeva
HST 104,Central Asian History II(1700 - 1991),1L,26,2.31,0.61,2.33,3.3,30.0,43.3,10.0,0.0,0.0,0.0,0.0,13.3,30,FA2025,DianaKopbayeva
HST 110/REL 110,Introduction to WorldReligions,1L,89,2.85,0.87,3.0,22.2,43.4,17.2,4.0,3.0,0.0,0.0,0.0,10.1,99,FA2025,NikolayTsyrempilov
HST 121,World History I (to 1500),1L,31,3.53,0.23,3.67,64.5,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,FA2025,Di Lu
HST 124,Introduction to theHistory of Medicine,1L,29,3.52,0.23,3.67,58.1,35.5,0.0,0.0,0.0,0.0,0.0,0.0,6.5,31,FA2025,Di Lu
HST 435,Stalinist Central Asia,1S,15,3.18,0.43,3.0,25.0,68.8,0.0,0.0,0.0,0.0,0.0,0.0,6.2,16,FA2025,MollieArbuthnot
HST 498,Directed Reading,1IS,21,3.29,0.9,3.67,61.9,28.6,4.8,0.0,4.8,0.0,0.0,0.0,0.0,21,FA2025,Curtis Murphy
PHIL 131,Introduction toContemporary PoliticalPhilosophy,1L,27,2.79,1.05,3.0,23.3,40.0,16.7,3.3,6.7,0.0,0.0,0.0,10.0,30,FA2025,Siegfried VanDuffel
PHIL 160,Philosophy of Religion,1L,40,3.17,0.61,3.33,30.2,53.5,9.3,0.0,0.0,0.0,0.0,0.0,7.0,43,FA2025,Ted Parent
PHIL 210,Ethics,11L,49,2.85,0.7,3.0,10.0,70.0,14.0,2.0,2.0,0.0,0.0,0.0,2.0,50,FA2025,JamesHutchinson
PHIL 210,Ethics,3L,49,2.91,0.69,3.0,18.0,60.0,18.0,0.0,2.0,0.0,0.0,0.0,2.0,50,FA2025,Bakinaz Abdalla
PHIL 210,Ethics,4L,36,2.73,0.79,2.67,16.7,52.8,22.2,5.6,2.8,0.0,0.0,0.0,0.0,36,FA2025,Bakinaz Abdalla
PHIL 210,Ethics,5L,37,3.05,0.7,3.0,27.5,45.0,20.0,0.0,0.0,0.0,0.0,0.0,7.5,40,FA2025,Donovan Cox
PHIL 210,Ethics,7L,39,3.1,0.56,3.0,27.5,52.5,17.5,0.0,0.0,0.0,0.0,0.0,2.5,40,FA2025,Donovan Cox
PHIL 210,Ethics,8L,34,1.92,1.56,1.67,23.1,10.3,17.9,10.3,25.6,0.0,2.6,0.0,10.3,39,FA2025,Chandler Hatch
PHIL 210,Ethics,9L,50,3.2,0.67,3.33,34.0,58.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,50,FA2025,MatthewHeeney
PHIL 210,Ethics,10L,37,3.05,0.65,3.0,22.5,50.0,17.5,2.5,0.0,0.0,0.0,0.0,7.5,40,FA2025,Donovan Cox
PHIL 210,Ethics,11L,45,2.87,0.74,3.0,14.3,46.9,28.6,2.0,0.0,0.0,0.0,0.0,8.2,49,FA2025,JamesHutchinson
PHIL 210,Ethics,12L,48,2.97,0.76,3.0,18.0,64.0,8.0,4.0,2.0,0.0,0.0,0.0,4.0,50,FA2025,Bakinaz Abdalla
PHIL 210,Ethics,13L,40,2.87,1.22,3.33,37.0,21.7,17.4,4.3,6.5,0.0,0.0,0.0,13.0,46,FA2025,Mihnea Capraru
PHIL 210,Ethics,14L,38,3.19,0.55,3.33,35.0,47.5,10.0,2.5,0.0,0.0,0.0,0.0,5.0,40,FA2025,Donovan Cox
PHIL 210,Ethics,16L,45,3.13,0.57,3.33,28.0,48.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,50,FA2025,MatthewHeeney
PHIL 232,Philosophy of Law,1L,18,2.8,1.13,3.0,25.0,25.0,16.7,4.2,4.2,0.0,4.2,0.0,20.8,24,FA2025,Siegfried VanDuffel
PHIL 362,Philosophy of Mind,1L,24,2.72,1.08,2.5,37.5,12.5,41.7,4.2,4.2,0.0,0.0,0.0,0.0,24,FA2025,Mihnea Capraru
PHIL 383,Kant’s Critique of PureReason,1L,19,2.07,1.63,2.33,30.4,4.3,17.4,4.3,26.1,0.0,0.0,0.0,17.4,23,FA2025,Chandler Hatch
PHIL 399,Special Topics inPhilosophy,1L,20,3.02,0.59,3.0,21.7,43.5,21.7,0.0,0.0,0.0,0.0,0.0,13.0,23,FA2025,JamesHutchinson
REL 212,Buddhist ReligiousTraditions,1L,29,2.99,0.66,3.0,26.7,40.0,30.0,0.0,0.0,0.0,0.0,0.0,3.3,30,FA2025,NikolayTsyrempilov
KAZ 201,Academic Kazakh I,1L,16,2.86,0.6,2.84,18.8,56.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,16,FA2025,Aidar Balabekov
KAZ 201,Academic Kazakh I,2L,16,2.79,0.87,3.0,6.2,68.8,18.8,0.0,6.2,0.0,0.0,0.0,0.0,16,FA2025,Aidar Balabekov
KAZ 201,Academic Kazakh I,3L,14,2.59,0.67,2.5,6.7,40.0,40.0,6.7,0.0,0.0,0.0,0.0,6.7,15,FA2025,Kulyan Kopesh
KAZ 201,Academic Kazakh I,4L,14,2.62,0.87,3.0,0.0,56.2,25.0,0.0,6.2,0.0,0.0,0.0,12.5,16,FA2025,Aidar Balabekov
KAZ 201,Academic Kazakh I,5L,14,3.19,0.47,3.0,42.9,50.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,14,FA2025,Kulyan Kopesh
KAZ 201,Academic Kazakh I,6L,14,3.29,0.55,3.33,37.5,37.5,12.5,0.0,0.0,0.0,0.0,0.0,12.5,16,FA2025,GulzhamilyaShalabayeva
KAZ 202,Academic Kazakh II,1L,14,2.55,1.0,2.84,6.2,62.5,6.2,6.2,6.2,0.0,0.0,0.0,12.5,16,FA2025,RaushanMyrzabekova
KAZ 202,Academic Kazakh II,2L,12,2.5,1.23,2.84,12.5,37.5,6.2,12.5,6.2,0.0,0.0,0.0,25.0,16,FA2025,RaushanMyrzabekova
KAZ 202,Academic Kazakh II,3L,13,3.0,0.96,3.33,20.0,60.0,0.0,0.0,6.7,0.0,0.0,0.0,13.3,15,FA2025,BakytAkbuzauova
KAZ 202,Academic Kazakh II,4L,14,2.88,0.91,3.0,12.5,62.5,6.2,0.0,6.2,0.0,0.0,0.0,12.5,16,FA2025,BakytAkbuzauova
KAZ 202,Academic Kazakh II,5L,15,3.05,0.6,3.0,25.0,56.2,12.5,0.0,0.0,0.0,0.0,0.0,6.2,16,FA2025,BakytAkbuzauova
KAZ 202,Academic Kazakh II,7L,15,3.2,0.55,3.33,25.0,56.2,12.5,0.0,0.0,0.0,0.0,0.0,6.2,16,FA2025,GulzhamilyaShalabayeva
KAZ 202,Academic Kazakh II,8L,15,3.47,0.57,3.67,50.0,37.5,6.2,0.0,0.0,0.0,0.0,0.0,6.2,16,FA2025,GulzhamilyaShalabayeva
KAZ 202,Academic Kazakh II,10L,12,2.55,0.97,2.67,7.7,46.2,30.8,0.0,7.7,0.0,0.0,0.0,7.7,13,FA2025,RaushanMyrzabekova
KAZ 300,Kazakh Studies in thePost-Colonial Era,1L,145,3.5,0.35,3.67,53.6,41.1,1.3,0.0,0.0,0.0,0.0,0.0,4.0,151,FA2025,Uli Schamiloglu
KAZ 300,Kazakh Studies in thePost-Colonial Era,1L,145,3.5,0.35,3.67,53.6,41.1,1.3,0.0,0.0,0.0,0.0,0.0,4.0,151,FA2025,MoldiyarYergebekov
KAZ 313,Kazakh for Business,1S,28,2.66,0.92,2.84,16.1,45.2,19.4,6.5,3.2,0.0,0.0,0.0,9.7,31,FA2025,SamalAbzhanova
KAZ 313,Kazakh for Business,2S,35,3.46,0.74,3.67,61.1,30.6,2.8,0.0,2.8,0.0,0.0,0.0,2.8,36,FA2025,ZeinekhanKuzekova
KAZ 313,Kazakh for Business,3S,30,3.03,0.87,3.16,25.8,58.1,6.5,3.2,3.2,0.0,0.0,0.0,3.2,31,FA2025,SamalAbzhanova
KAZ 313,Kazakh for Business,4S,32,3.54,0.32,3.33,37.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,FA2025,ZeinepZhumatayeva
KAZ 313,Kazakh for Business,5S,32,3.3,0.79,3.33,43.8,50.0,0.0,3.1,3.1,0.0,0.0,0.0,0.0,32,FA2025,GulnaraOmarbekova
KAZ 313,Kazakh for Business,6S,30,3.4,0.43,3.33,32.3,61.3,3.2,0.0,0.0,0.0,0.0,0.0,3.2,31,FA2025,ZeinepZhumatayeva
KAZ 349,Kazakh Mythology,1L,33,3.33,0.43,3.33,37.1,54.3,2.9,0.0,0.0,0.0,0.0,0.0,5.7,35,FA2025,ZhanarBaiteliyeva
KAZ 350,Kazakh Literature,1S,31,3.14,0.59,3.33,31.2,56.2,9.4,0.0,0.0,0.0,0.0,0.0,3.1,32,FA2025,Mustafa Shokay
KAZ 350,Kazakh Literature,2S,29,2.82,0.57,3.0,3.1,65.6,18.8,3.1,0.0,0.0,3.1,0.0,6.2,32,FA2025,Mustafa Shokay
KAZ 350,Kazakh Literature,3S,30,2.89,0.71,3.0,15.6,62.5,9.4,6.2,0.0,0.0,0.0,0.0,6.2,32,FA2025,Mustafa Shokay
KAZ 350,Kazakh Literature,4S,32,3.1,0.58,3.33,25.0,65.6,6.2,3.1,0.0,0.0,0.0,0.0,0.0,32,FA2025,Mustafa Shokay
KAZ 351,Kazakh Short Stories,1S,30,3.23,0.63,3.33,40.0,46.7,13.3,0.0,0.0,0.0,0.0,0.0,0.0,30,FA2025,ZhanarAbdigapparova
KAZ 356,Kazakh Music History,1S,39,3.65,0.33,3.67,64.1,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,FA2025,MeiramgulKussainova
KAZ 357,Literature of Alash,1L,33,3.23,0.64,3.33,44.1,38.2,14.7,0.0,0.0,0.0,0.0,0.0,2.9,34,FA2025,ZhanarAbdigapparova
KAZ 357,Literature of Alash,2L,24,3.39,0.29,3.33,21.4,64.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,28,FA2025,Aigul Ismakova
KAZ 359,Professional Kazakh forMedicine,1L,30,3.19,0.43,3.33,23.3,70.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,30,FA2025,Kulyan Kopesh
KAZ 359,Professional Kazakh forMedicine,2L,30,3.29,0.44,3.33,26.7,70.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,30,FA2025,Kulyan Kopesh
KAZ 363,Language andGlobalization,1S,31,3.45,0.32,3.33,41.9,58.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,FA2025,GulnaraOmarbekova
KAZ 363,Language andGlobalization,2S,30,3.15,0.93,3.33,43.3,46.7,3.3,0.0,6.7,0.0,0.0,0.0,0.0,30,FA2025,GulnaraOmarbekova
KAZ 366,Kazakh Language forEngineers,1S,35,3.45,0.29,3.33,42.9,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,FA2025,ZhaziraAgabekova
KAZ 368,Onomastics: History andFunction of Names,1L,33,3.42,0.41,3.33,38.9,47.2,5.6,0.0,0.0,0.0,0.0,0.0,8.3,36,FA2025,ZhaziraAgabekova
KAZ 371,Contemporary KazakhLiterature,1L,30,2.96,0.82,3.33,30.0,40.0,23.3,6.7,0.0,0.0,0.0,0.0,0.0,30,FA2025,Yermek Adayeva
KAZ 371,Contemporary KazakhLiterature,2L,27,3.16,0.81,3.33,42.9,35.7,14.3,3.6,0.0,0.0,0.0,0.0,3.6,28,FA2025,Yermek Adayeva
KAZ 371,Contemporary KazakhLiterature,3L,30,3.09,0.73,3.0,38.7,32.3,25.8,0.0,0.0,0.0,0.0,0.0,3.2,31,FA2025,Yermek Adayeva
KAZ 371,Contemporary KazakhLiterature,4L,24,2.96,1.13,3.5,40.0,20.0,10.0,6.7,3.3,0.0,3.3,0.0,16.7,30,FA2025,Yermek Adayeva
KAZ 372,Language and ethnicity,1L,29,3.25,0.58,3.33,36.7,50.0,10.0,0.0,0.0,0.0,0.0,0.0,3.3,30,FA2025,ZhanarBaiteliyeva
KAZ 373,Kazakh Terminology,1S,35,3.06,0.51,3.0,20.0,71.4,5.7,2.9,0.0,0.0,0.0,0.0,0.0,35,FA2025,Sarkyt Aliszhan
KAZ 374,Kazakh Diplomacy,1S,32,3.47,0.39,3.67,53.1,43.8,3.1,0.0,0.0,0.0,0.0,0.0,0.0,32,FA2025,ZeinekhanKuzekova
KAZ 376,Language and Culture,1S,33,3.13,0.49,3.33,17.6,76.5,0.0,2.9,0.0,0.0,0.0,0.0,2.9,34,FA2025,Sarkyt Aliszhan
KAZ 377,InterculturalCommunication throughFilm,1S,32,3.45,0.36,3.33,31.4,60.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,35,FA2025,ZeinepZhumatayeva
KAZ 378,Kazakh for Social Science,1L,26,3.36,0.46,3.33,37.0,55.6,3.7,0.0,0.0,0.0,0.0,0.0,3.7,27,FA2025,SamalAbzhanova
KAZ 378,Kazakh for Social Science,2L,27,3.22,0.57,3.33,33.3,46.7,10.0,0.0,0.0,0.0,0.0,0.0,10.0,30,FA2025,SamalAbzhanova
KAZ 410,Kazakh literature of theXV-XIX centuries,1L,12,3.47,0.33,3.33,35.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,14,FA2025,Aigul Ismakova
KFL 101,Elementary Kazakh as aForeign Language I,1L,16,3.35,0.76,3.5,47.1,41.2,0.0,5.9,0.0,0.0,0.0,0.0,5.9,17,FA2025,RaushanMyrzabekova
TUR 230,Literatures of CentralAsia,2L,40,2.34,0.89,2.33,12.5,30.0,45.0,10.0,2.5,0.0,0.0,0.0,0.0,40,FA2025,Uli Schamiloglu
TUR 231,Istanbul in Literature andCulture,1L,39,3.19,0.57,3.0,31.7,51.2,12.2,0.0,0.0,0.0,0.0,0.0,4.9,41,FA2025,Funda Guven
TUR 451,The Turkish Novel,1L,15,3.58,0.41,3.67,56.2,37.5,0.0,0.0,0.0,0.0,0.0,0.0,6.2,16,FA2025,Funda Guven
CHN 101,Beginning Mandarin I,1L,26,3.51,0.46,3.67,59.3,33.3,3.7,0.0,0.0,0.0,0.0,0.0,3.7,27,FA2025,Lili Zhang
CHN 101,Beginning Mandarin I,2L,23,3.49,0.46,3.67,54.2,37.5,4.2,0.0,0.0,0.0,0.0,0.0,4.2,24,FA2025,Lili Zhang
CHN 202,Intermediate Mandarin II,1L,15,3.38,0.33,3.33,46.7,53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,FA2025,Lili Zhang
DUT 101,Beginning Dutch I,1L,22,2.88,0.62,3.0,8.7,60.9,26.1,0.0,0.0,0.0,0.0,0.0,4.3,23,FA2025,BastiaanLohmann
DUT 101,Beginning Dutch I,2L,23,3.03,0.41,3.0,8.7,87.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,23,FA2025,BastiaanLohmann
DUT 101,Beginning Dutch I,3L,16,2.98,0.51,3.16,5.6,72.2,11.1,0.0,0.0,0.0,0.0,5.6,5.6,18,FA2025,BastiaanLohmann
GER 101,Beginning German,1L,24,3.11,0.89,3.33,45.8,41.7,4.2,4.2,4.2,0.0,0.0,0.0,0.0,24,FA2025,Florian Kuechler
GER 101,Beginning German,2L,24,3.24,0.63,3.33,45.8,37.5,16.7,0.0,0.0,0.0,0.0,0.0,0.0,24,FA2025,Florian Kuechler
GER 201,Intermediate German I,1L,18,3.3,0.48,3.33,33.3,61.1,5.6,0.0,0.0,0.0,0.0,0.0,0.0,18,FA2025,Florian Kuechler
KOR 101,Beginning Korean I,1L,23,3.87,0.26,4.0,87.5,8.3,0.0,0.0,0.0,0.0,0.0,0.0,4.2,24,FA2025,Joomi Kong
KOR 101,Beginning Korean I,2L,23,3.78,0.26,4.0,82.6,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,FA2025,Joomi Kong
KOR 101,Beginning Korean I,3L,24,3.86,0.22,4.0,91.7,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,FA2025,Joomi Kong
KOR 201,Intermediate Korean I,1L,24,3.86,0.29,4.0,91.7,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,FA2025,Joomi Kong
LING 131,Introduction toLinguistics,1L,71,2.58,0.91,2.67,6.8,55.4,24.3,2.7,6.8,0.0,1.4,0.0,2.7,74,FA2025,Olga Potanina
LING 270,Languages of Eurasia,1L,15,3.04,0.98,3.33,17.6,52.9,11.8,0.0,5.9,0.0,0.0,0.0,11.8,17,FA2025,Benjamin Brosig
LING 273,Survey of ResearchMethods in Linguistics,1L,25,3.08,0.74,3.0,28.0,64.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,25,FA2025,AndreyFilchenko
LING 273,Survey of ResearchMethods in Linguistics,1L,25,3.08,0.74,3.0,28.0,64.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,25,FA2025,NikolayMikhailov
LING 277,Language Diversity andLanguage Universals,2L,24,3.08,0.62,3.33,15.4,69.2,3.8,3.8,0.0,0.0,0.0,0.0,7.7,26,FA2025,Olga Potanina
LING 278,Sounds of the World’sLanguages,1L,36,3.23,0.75,3.33,47.2,41.7,5.6,5.6,0.0,0.0,0.0,0.0,0.0,36,FA2025,Clinton Parker
LING 350,Introduction toGenerative Syntax,1L,37,3.12,0.75,3.33,32.4,45.9,18.9,2.7,0.0,0.0,0.0,0.0,0.0,37,FA2025,Clinton Parker
LING 431,Statistics andcomputational methods inLinguistics,1L,20,3.08,0.96,3.33,40.0,35.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,20,FA2025,NikolayMikhailov
PER 101,Beginning Persian I,2L,24,3.65,0.48,3.84,76.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25,FA2025,Marzieh SadatRazavi
